business_id,name,address,city,state,postal_code,stars,review_count,review_id,user_id,user_given_stars,text,useful,funny,cool,sentiment
NcNzTKVatkbRkD_G8A891A,Silk Elephant,1712 Murray Ave,Pittsburgh,PA,15217,3.5,185,ZfJC0iaN3C4qIK-sOpFxgw,#NAME?,2,"Woefully average Thai food with even worse service. We were a group of 8 so I can understand that's hard to accommodate EXCEPT we were literally the only people in the restaurant so it shouldn't have been a problem. For appetizers we ordered soups, taro egg rolls, and crispy tofu. The egg rolls were good but everything else was pretty basic. The timing was very off...our server brought our apps and immediately started bringing over our dinner entrees. Not enough time between courses. Annoyingly enough, half our entrees came out and the other half trickled in over the next half hour so by time we got our fried rice the red curry we had ordered to pair with it was already cold. The server was kind but pretty inattentive and unapologetic about everything. The food is nothing special and the service only makes it worse. Save yourself time and go to Nicky's or Spice Island if you're in the area. This place just isn't worth it.",1,0,0,Negative
nF5TXLMmC6IJgQxE9CEZPw,Sun Penang,5829 Forbes Ave,Pittsburgh,PA,15217,3,148,SEEVCC9nF8LRZ2blbR6NiQ,vg-_YnzqVERXgcAt5wDFmQ,2,"Sun Penang's rendition of the famous Hainanese chicken rice is mediocre at best. The chicken was rubbery and tasteless compared to the kampong chickens I've had in Malaysia and Singapore. The rice was much darker coloured than usual, but falls short of the delicious oily chickeny taste that one expects. The sauces were pretty standard. Overall, I don't think it is worth the whopping $14 price tag, considering that it costs $4 in Singapore, and places such as Mamalee in Vancouver, BC serves a far superior version of the dish for $12.50 CAD. As an aside, it is interesting that Sun Penang serves chicken with bone (this is not a bad thing of course) when most places in Singapore and Malaysia serve boneless chicken nowadays. People visiting this restaurant would do well to heed the other Yelp reviews and stick to their dim sum.",0,0,0,Negative
O1ird5yRyuDFnOmYu90OoA,Round Corner Cantina,3720 Butler St,Pittsburgh,PA,15201,3.5,305,n16WstQVSEZwO4ibba9-qg,b4ZbEEDbCPT6pVT4ImJU4w,3,"I don't even like seitan, or tacos really, but I sometimes find myself craving Round Corner's seitan tacos. Ample cilantro and lime make them super tasty and radish adds nice color and crunch. I love the double tortilla method which keeps the experience pretty neat-- I usually avoid tacos because they get messy, but these are manageable. The salsas that I have tried in the past have been terrible though, so the kitchen is a one trick pony when it comes to vegan options. The bartenders make great Pimms' cups (with cucumber!) and I really like the Carnation cocktail. The atmosphere of the bar is cool, the music is usually interesting and the back patio is to die for. Seriously, getting a table on the patio can be cut-throat, as seating is first come first serve (or a competition of attention and aggression) and is not managed by staff. I find the situation to be stressful. You usually have to sit down before the servers even clear\/clean the table (which makes me feel like an asshole), otherwise you'll lose it. It's kind of like a showdown in the wild west, sometimes resulting in a draw (two parties claim a table at the same time and a new sort of standoff begins). I think I could muster up a fourth star should they get a host to keep seating organized and clean on busy nights. Other than structural problems with service, I've had no real problems with the wait-staff.",1,0,1,Negative
O40nlfiMpWAKgMx7bH9h6Q,The Yard Gastropub,736 Bellefonte St,Pittsburgh,PA,15232,3.5,248,UBXDNUOj09_siKky5zBkiw,dGADkQVvbQhgHYYRfuGYFg,1,"Had dinner with my wife here on Sunday, the wait staff was friendly but inattentive. We started with drinks, wife had a red wine i had a whiskey. The wine was good, the whiskey pore was so small that I thought they gave me somebody's glass that had already drank from it ($9.50) the wine was $11.00 a glass, I bought a bottle today at the wine store for $9.99. The food came, I had the Wang Chung grilled cheese but it had no cheese, the fries came in a little bucket that made they mushy. My wife's sandwich was better but not a gourmet grill cheese. Will not waist my money or time here again. YUCK!",1,2,0,Negative
ODTI9W7fHMKNWZ3g8VcFUg,Mallorca Restaurant,2228 E Carson St,Pittsburgh,PA,15203,3.5,226,t-T5fUPrSiXyAHUgjZJRrg,v0CcHLnnUIOcFGK45TS-qw,2,"Came here for ""Restaurant Week"" after hearing positive reviews from friends. The group I went with all had the 3 course meal. Pros: - Reservations on OpenTable - Parking lot next to the side of the restaurant - $5 - Friendly environment, not loud - Appetizers: Mix of shrimp, Portuguese sausage and calamari were good and the portion size was perfect - Service: Although the server was a bit strange with off the wall comments, overall all the waiters and staff were friendly. Cons: - Main Course: Paella, Salmon and Filet. Salmon and Filet were not cooked properly \/ or as requested. The lobster in the paella was rough and didn't look fresh. Portion sizes were large, but not worth it due to the poor taste. - Desserts were awful. The cheesecake and chocolate cake tasted as if they were bought from local grocery store. One joke at the table was that there was freezer burn on the cheesecake. We were glad we tried it, but will certainly not be back for another visit.",0,0,0,Negative
oeW0vIYd3rUnAPgmD4fEFg,Deluca's Diner,2015 Penn Ave,Pittsburgh,PA,15222,4,490,Vmiei5LGqGTjYQw39hhTgQ,UkpkBF9G_F-zgzl0qzrm4A,1,"You can overlook a lot of things when the food is good however the food was terrible. Our waiter was under the influence of something and high. The place is kind of dirty. They have a box fan hanging from the ceiling as a ""ceiling fan"". We are from our of town and travel often (on average 12days a month) and use Yelp as a guide to great food. Unfortunately this is not it. Oh and there was a 30-45 min line outside that we waited in just to have terrible service and mediocre at best food.",4,2,1,Negative
oiTq668GwyXo5hMHjdW0kA,Stack'd Burgers - Shadyside,728 Copeland St,Pittsburgh,PA,15232,3.5,140,6uvp2srQDApiDXWwlTvvnw,_vmNAQ_mAYYRI7gffpkDKw,1,"The guy at security was extremely rude and impolite, my recommendation - change him. Won't be going back there, ever. There are enough better burger restaurants in the vicinity.",0,0,0,Negative
OohsWZ3A0bo8y6N6vi6ePA,Anthony's Pizza,1820 Brownsville Rd,Pittsburgh,PA,15210,3,13,0hyNkmAooNakQlrrCOZbnQ,BJXNZQMIWKTucFR1rWQdJg,1,"I tried to order pizza from Anthony's on a Wednesday evening. My son was playing in a baseball tournament in the area and Anthony's was one of the sponsors. I had a slice of their pizza at the ball field earlier in the week and I was hooked. I stopped in the shop around 5:30 before the game to grab a menu. I was informed that the menus have not returned from the printer yet so I took a picture of the menu on the wall with my phone. I told the woman behind the counter that I would be returning after the game to order about 6 pizzas. The game ended at 7:30 and I started trying to phone in my order but all I could reach was their answering machine. I took this as a sign that they were extremely busy so I decided to just drive up and place my order in person. They were closed. 7:30 PM on a Wednesday. Needless to say, I was extremely disappointed especially since I informed them that I planned to place a large order! I took my business to a shop closer to my home! Their loss!!!",0,0,0,Negative
oPjE2T66w_YgnyjhQdJINA,Schenley Park Cafe,101 Panther Hollow Rd,Pittsburgh,PA,15213,3,10,MauCVRxHYoliG8Do3GDFZw,yMEZ8YOA_m4l3x0W_D6clg,2,"Beautiful location but all of the empty tables are dirty, it took 8 minutes for our chai to be ready and it isn't even busy!",1,0,0,Negative
P3-aqSPZqir35Rgs-0P94g,Bruegger's Bagels,429 4th Ave,Pittsburgh,PA,15219,3,10,eBGL0QoFibQ_Fd6U1RyKtw,ME1-IwMQMHkowOxffKUx7w,3,"I don't know why, but this Bruegger's stands head and shoulders above the location three blocks away on Grant. Employees are almost always in good spirits and much more efficient at taking orders. Like most Bruegger's, they have the standard Bagel, Sandwich, Soup, Coffee and Tea selection. They also have nice booth seating along an outside window.",2,0,0,Negative
pHpOuNf02eMyhdCnvMQGhg,Bravo Franco Ristorante,613 Penn Ave,Pittsburgh,PA,15222,2.5,54,ofqREeZ9jXs68p2jq-8zIg,76mkSqxMrVKDdVDSz3z0sg,2,"The blackened shrimp appetizer was pretty tasty. The shrimp bisque was delicious. The fettuccine alfredo was a bit bland, and the chicken on top was bone dry. The filet mignon came out well done instead of medium, but the server was very gracious about having it redone. However, the replacement filet was absolutely rare (although it was very flavorful). The decor and atmosphere is a bit dated (muzak and all), but it's not totally unpleasant. The service is generally pretty nice. There's a bit of a summer fruit fly problem. Altogether, although the service is nice, the food quality varies too much for what you have to pay. Wouldn't recommend it.",0,0,0,Negative
pHSHm72bwR09Mt022CVvrw,Taj Mahal,7795 McKnight Rd,Pittsburgh,PA,15237,4,254,QcaQRaJosK_QHX3ocN5OTA,56t7e1fqX5zUv8kYuYNZNg,1,"2013 best in Pittsburgh places to eat....not anymore. I knew the moment I walk in, I stood there for about 5 minutes before a young guy came over and acknowledged me. He pointed over to a two seater and told me, ""sit over there."" The table was dirty. I sat at the table for 10 minutes until I had to wave down a server to take my order. Once my order was placed I was given crackers. After taking the first bite I realized little human hairs baked into the crackers. When I pointed out to the waiter that there were hairs in the crackers he proceeded to do his own investigation of the hairs at my table. No apologies. I should of left. It was late I was tired and hungry. The water was tap, no ice and in a dirty glass. Exactly one hour after I arrived I was still waiting to eat. I couldn't take it. I got up and left. This was a slow Wednesday night. Biggest disappointment. Disgusting place. And lazy people.",0,0,0,Negative
pHSHm72bwR09Mt022CVvrw,Taj Mahal,7795 McKnight Rd,Pittsburgh,PA,15237,4,254,uknozd0OBvC5Xv8mPAeAHw,b4ZbEEDbCPT6pVT4ImJU4w,3,"I would give the buffet (lunch and dinner) a hearty 4 stars, but my experiences of ordering from the menu 2 stars, hence the average 3 star rating... The menu for the restaurant is huge; it's basically a book, including North Indian, South Indian, Indo-Chinese and more! The few times I've ordered from the menu, it took a very long time and the service was off (like we got our rice 10 minutes after our entrees and that sort of thing). Plus ordering one or two menu items is not nearly as exciting as the buffet, so in comparison, it makes no sense to come for anything but the awesome buffet. Note, dinner buffet is only offered on Mon., Thurs. and Sat. and is not to be missed! The buffet is splendorous; with tons of variety, many vegetarian and vegan options and lots of extras, (like fresh naan, samosas, pakoras, sambar, pickles, desserts, multiple chutneys, sometimes dosas...things other buffets often skimp on). It's the most comprehensive Indian buffet I've ever seen. The spice levels vary from dish to dish and they will put out some medium spicy items here, which I love, while spice intolerant people should be warned. Much of the food is very greasy. I consider my occasional trips here to be indulgent, guilty pleasures.",1,0,1,Negative
plHKBwA18aWeP-TG8DC96Q,Smoke BBQ Taqueria,4115 Butler St,Pittsburgh,PA,15201,3.5,330,yOOfQq2eUyKsfr9-7sJJsA,Caz0AvRFlKLt88Q8BRer3w,3,"This place is basically dressed up fast food. A such, the food is decently tasty but not refined in any way. (By the way, barbecue and tacos can be refined. It's just that this place isn't.) This place is also slightly overpriced for the quality of the food; if it was a tad more refined, the prices would make more sense. The only aspect that is quite dissimilar from a typical fast food joint is the speed of service. We didn't have any trouble getting seated like other reviewers. But, I can understand why people arriving later on would have to wait. The kitchen is not efficient enough to turn around tables quickly. Overall, it was worth trying out once, but not worth returning to.",0,0,0,Negative
qELIf4gzE_vlteu7pO7TZg,Atria's Restaurant,103 Federal St,Pittsburgh,PA,15212,3,94,cuG8Z9h_iE3Z19bDsp-7yA,F3Ent-gbrLt2XhoiL3L4lg,3,"I was neither particularly pleased nor dissatisfied with my lunch experience here... It was just ""meh."" It's kinda pricey for what you get, but the service is prompt and friendly and the music is fun and modern. They serve a mean crab bisque. It was deliciously creamy, quite generous with the crab meat and very filling without that nasty sick after-feeling. The coconut shrimp (with a nice crunchy, coconut-y breading) was also very tasty, and the portion was satisfyingly large for an app! The house salad was just a typical salad of iceberg and romaine lettuce drenched in shredded cheddar cheese and sprinkled with a few other veggies. Nothing special. Just a random quirk I noticed: for being a rather classy restaurant, I was surprised that they didn't add a slice of lemon to my glass of water (though I'm sure you could ask for it). Would I recommend the place? Probably not but it was certainly not a bad experience! Just one that didn't stand out for the money you'll spend.",0,0,0,Negative
qjWiqyYCiEUnmb16TlDIyQ,Bellisario's,1710 Duncan Ave,Pittsburgh,PA,15237,3.5,30,MRMtIcCJxCTLgZH4-uAQVw,oxxHn3CSVW8N1JPLiOCHqg,1,"First time, last time! French fries were soft and way under cooked. Pizza was tasteless and meatball hoagie was just strange tasting. After taste is still with me and not in a good way. So disappointed! Still looking for a great place. I have learned the hard way, because people go and the place is open doesn't mean it's good! Save yourself!",1,0,0,Negative
qME1CvFxSrhqE6-YGcp3Rw,Steel Cactus,1831 E Carson St,Pittsburgh,PA,15203,3,120,OP3vSUbfU4YseNRgKhtMWw,m-sDsSeoxeBFcmpo8qdbiA,1,"Do yourself a favor and don't go here. It is one of the worst meals I have had in a long time. The food is low quality and poor tasting. I love Mexican food, love it and I could take only a few bites. My husband felt the same way about his meal. Unlike other reviews, we found the staff friendly and once it was apparent we weren't eating the manager came to see if there was anything she could do, offered another meal from the menu. She tried but we just wanted to get out of there. Plenty of restaurants on Carson Street, don't pick this one.",1,0,0,Negative
QqbZA4r5g1vCbOxOAKJgWg,Tessaro's,4601 Liberty Ave,Pittsburgh,PA,15224,4,342,WJkwzv00IZ46f7j-rPA8Xg,73oH1XFqe-y40Y93F3uQLQ,3,This place is good. The style from the outside doesn't really portray what is on the inside. Our waitress was great! Burgers were good. The atmosphere Is a little dated. Menu was limited. Over all it was a good burger and great staff.,0,0,0,Negative
rlFEKTaUgQqN4O9ow3LO9w,Atria's,10 Old Clairton Rd,Pittsburgh,PA,15236,3.5,81,VfjsdqJEuOAoXkjgrXRfEA,_4b6aTR2K4d4sncV3xF3ZA,3,"Wow! Can't believe there is a stylish restaurant like this in Bill Green's. This is more pierogi and shot and beer territory. Nice wine list, intelligent wait staff and decent food. Try the chicken piccata.",1,0,0,Negative
RSAeqTx82wSZXF6ptK5fYA,Taste of India,4320 Penn Ave,Pittsburgh,PA,15224,4,110,hjxH16SEMS-5mf1hAs4Aew,b4ZbEEDbCPT6pVT4ImJU4w,1,"5:30pm, worst Baingan Bartha I've ever had. Un-fresh and damn near flavorless all but for some powdery heat. Please invest in fresh chillies; they keep well and will make that ""8"" really pop with flavor.",1,0,0,Negative
RSAeqTx82wSZXF6ptK5fYA,Taste of India,4320 Penn Ave,Pittsburgh,PA,15224,4,110,r5Wn0rJ4mM3RVYtj5U1paQ,d398FMRG3RKv54El2PY94A,2,Their kitchen smells real bad. I din't feel like eating the food after smelling their kitchen while on my way to the restaurant's restrooms.,1,0,1,Negative
RUnq8jOzySCpRa5X64FgJQ,Club Cafe,56 S 12th St,Pittsburgh,PA,15203,4,58,D17DSHhtzJNJXro5kngMmQ,0Pj91NFPtXWeIDaLp2kuyw,3,"Great sounding venue. Nice Monday open mic. Seems a little clique-ish, but there is some great talent that comes through from time to time. I played here with two bands too. The house sound guy kind of sucked for us because we weren't ""pro"" enough for him. Dick.",0,1,0,Negative
rUy2MtHyFv8pI7FOW1DE8w,Pino's Contemporary Italian Restaurant & Wine Bar,6738 Reynolds St,Pittsburgh,PA,15206,3,82,VwD3_9xCEeuwFLNMU-zY0Q,RwVT_icou6CxOQiTwAKhLQ,1,"Two piece and a biscuit! My partner and I decided to dine at Pino this evening as we live nearby and heard some really nice things about the restaurant. My partner called ahead at around five pm and made a reservation for eight o'clock. Arriving on time we were left standing at the hostess stand for nearly fifteen minutes before someone came to seat us. While waiting the female bartender asked if there was anything we would like from the bar. We decided on two light beers. The server was nice, however we waited for at least ten minutes for the bread plate to come out, and awhile longer for the calamari, salad and finally the main course. My partners' plate had to be sent back due to it being practically raw, when he requested well done. After nearly two hours ( 1:40min) we were more than finished and eager to go home. On the way out the bar tender called out in a husky voice ""sir, you forgot to pay your beer tab."" The service was slow and not very hospitable. The plate, the steak was delicious. Unfortunately my partners was less than mediocre. Unfortunately we will not return to Pino any time soon due to our experience. If you decide to try Pino then I suggest arriving ten minutes late and eat an appetizer before you get there....",4,1,0,Negative
rVCK-fdFm1zPppMO9iMn6g,Apollo Cafe,429 Forbes Ave,Pittsburgh,PA,15219,3.5,27,F35AROQTIi4eIaeGLDvBuQ,ME1-IwMQMHkowOxffKUx7w,3,"Meh, sad that this is one of the better options on this side of downtown. Decent selection of salads, hummus, and tabouleh but nothing to get really excited about. Prices seem fair but portions sometimes leave a bit to be desired.",0,0,0,Negative
S16YsO21x0MOHWWhN5HxAw,Daphne Cafe,5811 Ellsworth Ave,Pittsburgh,PA,15232,4,137,Ca6WCV0LFVxGRHAGbQ8S8A,b4ZbEEDbCPT6pVT4ImJU4w,2,"I stopped into Daphne Cafe early this winter for a falafel wrap. I thought the falafel itself was pretty right on - nice crispy exterior with warm soft center and decent flavor. But the wrap was a white tortilla from Sysco (the tortillas were in the display case behind the counter, that's how I know! Tacky!) which I thought was gross and weird. I mean even Sysco sells pita, which would have been a slight improvement. My next pet peeve about this falafel is that there were no cucumbers on it. My next pet peeve is that there were pale-totally-unripe-flavorless tomatoes on it. Sorry, I just hate pale tomatoes; if they are not in season or ripe, please spare me. The lettuce was iceberg, not the biggest deal. It had tahini on it, so that was right. I don't think I will go back to see if they use higher quality ingredients in other menu items.",6,0,0,Negative
s36Rk0jd78z75LaqifnU3Q,Rey Azteca,3448 William Penn Hwy,Pittsburgh,PA,15235,4,71,wAQXpboQHsZk6rkGC6gNnQ,YmZb7nsmeufYcsjhg84zcw,2,Since when did Mexican food get so expensive ? We arrived at 2pm and the place was completely empty. Mediocre food and lack luster service. I had been going to this place when they were up at the top of Rodi Road in Penn Hills about 3 years ago and their lunches were delicious and only $4.50 Since the move the menu has changed twice and gone up to $7 and $8 for the same amount of food which is almost double. I bit down on my taco and got a big sharp chicken bone that almost punctured my mouth. After that the whole experience was a turn off. All 3 of us in our party said we will not go back.,1,0,0,Negative
SmkYLXEYhzwUZdS6TAevHg,Butcher and the Rye,212 6th St,Pittsburgh,PA,15222,4.5,677,5M_GaZSSr4PhaHVP7LDjig,8Az_JgEpXqAii_5EDkw2tw,3,"Been DYING to try Butcher and the Rye, as I LOVE Meat & Potatoes, and I walk by here every day on my way to and from work, and it's always packed. So we stopped in the other night after a Pirates game, and surprisingly there was no wait, which was awesome. The inside of the restaurant is super cool.. seriously, love. We got our menus when we sat, and maybe it just wasn't what we were in the mood for at that time, but we were just not overly impressed with the menu. We only ordered an appetizer (filled up on beer and junk food during the game, of course) and by suggestion of our server we ordered the Sunday Gravy, which I'll admit was pretty fantastic. I would have never chosen this particular dish on my own, because I just think little lambs are too cuddly and cute to be eaten- however, that night I through all emotional attachment I have to farm animal babies out the window, and I showed that Sunday Gravy who was boss. It was that good. With that said, we finished our little lamb dish and called it a night. I wont say that I'll never go back, because that wouldn't be fair. I will say, though, that I'll know for next time what to expect, and be sure that I've got the right appetite-mood going next time I go.",0,0,0,Negative
SuMi4hxed5qk-M8IklFg8Q,BJ's Restaurant & Brewhouse,8970 Covenant Ave,Pittsburgh,PA,15237,3,208,Jk-bITFp28HChYQLxji7sQ,80a_Mtv9FcyySIlnIq5EAQ,2,"Mediocre is putting it nicely. I went for lunch with my sister and mom to watch some college football. It was busy but we stayed wanting to catch the end of the noon games. I ordered a yuengling draft and was surprised to see that cost almost $7. For a draft!? Anyways. We wanted pizzas as that seemed like the popular item to the folks around us but found out they were out of dough. After an expensive beer and no chance for pizza we weren't off to a great start. We ordered the potato skins, wings and 2 of the salads to share. The food was just o.k. Some of the potato skins were burnt and others seemed not cooked long enough. I also like mine with tons of cheese and bacon. These barely had any. The wings were pretty awful. Chicken was tough and chewy, not enough sauce on the wings which made it bland. The atmosphere is cool and our waiter was nice but overall I was disappointed.",0,0,0,Negative
T1EKhweXQnRP3niBrBL7Ug,Bahama Breeze,6100 Robinson Center Dr,Pittsburgh,PA,15205,3.5,129,S_BGDiAm7i7e4Oxv_fz2Gg,F1CHBY2gyEosREuoc97hhA,3,"This restaurant is decent. The appetizers are quite good, but there aren't too many great options available for lunch or dinner entrees. One nice thing is that there usually isn't too long of a wait at this location, even on weekend nights.",0,0,0,Negative
td4tiWnfeVoxIClWjZmYAA,Perrytowne Draft House,1002 Perry Hwy,Pittsburgh,PA,15237,2.5,23,ZRNvBsFwR1w964a7_RGAIg,N5nfzGk3YYPQjYiaiXbUKg,2,"This place often smells like a funeral home. Especially in the restrooms. It tends to get real smokey, which sucks. The bar is horribly uncomfortable. Just a weird setup with a metal pole separating you from the bar top. The bar stools all seem to be falling apart too. The food is below par. But the beer is cheap and that's what you go here for. After a few rounds the quality of the food is a non factor.",2,1,0,Negative
TqL0ytKAucWdW2mR7EbayA,Tamarind,257 N Craig St,Pittsburgh,PA,15213,4,200,caaEWNRdcmnPTe6UgvTwEg,b4ZbEEDbCPT6pVT4ImJU4w,2,"Hrm, I've never really enjoyed a meal at Tamarind. I've had the lunch buffet a couple of times (seemed like the same lame stuff both times) and have ordered dinner from the menu on several occasions. Nothing has ever seemed very fresh and I've not experienced any serious spice here. The tamarind sauce (which you'd think would be their specialty), in addition to all of their condiments, taste generic rather than scratch-made. The dinner entrees come with a side of veggies or dal, and I swear they just give you leftovers from the lunch buffet. For example, I got a side consisting of crusty looking peas and carrots with random stuff dropped in; a lentil and a piece of cauliflower stalk. The rice also seemed reminiscent of buffet recycling measures. I hate to think of food getting wasted, but I'd go dumpster diving before paying $11 for food that most restaurants would either throw away for fear of contamination, or at least freshen up to make their parsimony less obvious. My Baingan Bhartha, a totally mild ""10,"" was tasty enough, however it didn't have any peas in it (it's supposed to, even according to their menu). Best bet is probably to order dosas, because at least you can count on them being made to order. I have witnessed some off service here, like this last time they basically seated a gal at the service station (a table pushed up against another table where they store and retrieve the silverware, water pitchers, napkins etc.), even though the restaurant was empty with the exception of me. The girl moved herself to a more desirable table. I love the painting with the squirrel and tamarind pod.",2,2,0,Negative
TqL0ytKAucWdW2mR7EbayA,Tamarind,257 N Craig St,Pittsburgh,PA,15213,4,200,tFD-P7WQwdbybtMmNZxZ0w,ZEbTZ9pwIPOBV2a9ybb1vw,2,Fake Indian food. Adopted for westeners's palette it deprived of spiciness and falvour you expect from genuine Indian cuisine. Presentation is nice but service is terrible. You'd better off with a generic Indian food truck.,0,3,0,Negative
UCJpL9VFk3g1B2gjRlLy_g,Ditka's,1 Robinson Plz,Pittsburgh,PA,15205,3.5,170,18adAS6U0KH7fAUOykDYXA,IFDqvH4qFkGUvigFRFfWXQ,1,"Ditka's had the worst customer service Sunday night that I have experienced at a ""high end"" steakhouse. We made an 8:30 reservation for a party of 7. When the reservation was made we were not told that they closed at 9pm. In my experience when a restaurant closes at a certain time such as 9 that means they stop seating guest at that time but they continue to serve the guest that have been sat. Not at this restaurant. Nothing was said to us as about the closing time as we ordered two nice bottles of wine and a seafood appetizer but as we were eating the appetizer our waiter came to the table and said that the restaurant closes at 9 and that they send the bartended home at 9:15 so it was last call. We asked to speak to the manager because we had not even ordered dinner yet and felt like we should be able to continue to order drinks with our meal. While waiting for the manager the chef walked over to our table and asked if we were going to be ordering dinner because he had ""payroll in the kitchen that he was running up"". This is a 2 hour type restaurant so it is completely unreasonable for them to seat a party at 8:30 and expect them to be gone by 9 or even to necessarily have ordered by 9. When the manager came over he offered no apology or resolution other than to go ahead and order any drinks we would like before the bartender left. This was unacceptable and as he walked away he was laughing and joking with the chef about it. At this point we paid for our appetizer and drinks and left. This is not the way a nice restaurant should treat their guest. The one high point was our waiter. He was obviously embarrassed by the way the management handled the situation. He was very apologetic and could not have been nicer even though he was losing out on at least a $300 tip. On there website they state ""Ditka's Hospitality is what makes Ditka's a special place. The goal of our restaurant's staff is simply ""to have the guest want to return."" They do this by making people feel welcome and cared for all the while looking for opportunities to create a ""Ditka's Experience."" They failed living up to this goal Sunday night. We were obviously an inconvenience to them and not welcome.",1,0,0,Negative
uKesGTGs1o5KgazKq-0iMQ,Pho Minh,4917 Penn Ave,Pittsburgh,PA,15224,4,86,soaOwHBIo8pBnD0ZkFNj4w,6y5FddadSJfZNatjuJ0vhQ,3,If you want PHO in Pittsburgh (Considering the Vietnamese Restaurant selections) I would choose this Place over Tram's Kitchen. The Pho here is more fragrant.,1,0,0,Negative
uKesGTGs1o5KgazKq-0iMQ,Pho Minh,4917 Penn Ave,Pittsburgh,PA,15224,4,86,XmmbSshg_EfOpUnBrYlcFg,ME1-IwMQMHkowOxffKUx7w,3,"I am really conflicted about this place. I always have a great time when I go, the prices are reasonable (especially vegetarian) and the staff are super friendly. That said, the food is OK. It lacks some of the fresh condiments that I have grown so accustomed to with Vietnamese (basil, cilantro, mint, etc). If you're looking for something to warm your soul on a 5 degree Pittsburgh day, this will do it. BYOB before 9, no corkage fee.",1,0,1,Negative
Ul6JwluSTm12PVDIqnNaTg,Kaya,2000 Smallman St,Pittsburgh,PA,15222,4,546,-HAXQ3Yco5VVzZqhZRA-3Q,yLKbLcOWqOO_qtYSbhIV-g,3,"Underwhelmed. Went here a little while back with a friend visiting from out of town. Our overall impression? Non-memorable food, and mildly tacky decor led to a ""meh"" type experience. We started with the chips and mango salsa. This was pretty good; their chips are made in-house and were tasty. My friend enjoyed the salsa more than I did, which could be because I didn't expect the mango-tomatillo to be quite so sweet. Could definitely appreciate their fresh ingredients. Sangria was super-sour. To mitigate this, our server suggested simple syrup, and brought some for us to mix in as we saw fit. Take this as you may. On to entrees: Friend got the jerk pulled pork quesadilla which was soggy and over-stuffed with pork (i.e. the cheese-to-pork ratio was definitely off). Although she consumed far less than half of it, she had no desire to pack the rest, and left it to soak in its own juices a bit further. I ordered the chicken breast with confit enchiladas. While the chicken was good, it wasn't anything I'd make a special trip for again. The confit enchiladas, however, were memorable - in a bad way. They were over-cooked, tasting like re-microwaved taquitos. Not even taquitos that were good to begin with, prior to the round 2 reheating. Yikes. The outer shell was also quite oily\/greasy in appearance and in taste. In essence, could have done without the enchiladas. The barstools with hanging faux leather palm tree leaves gave my friend the sense that were in a cheap Caribbean hotel's lobby. Yikes again. Maybe a bit harsh, but Kaya, you just weren't my fav.",2,2,2,Negative
VBhPgceaKWOXT71d3Jp38w,Soba,5847 Ellsworth Ave,Pittsburgh,PA,15232,4,279,ciF5woRLiiGL5q8hngEtPw,VExOqeRg6jg1WNwZBhamEg,3,"We ate here last wednesday before the ""debate"". I had fried chicken and she had pad thai. The food and service - generally speaking - were good, but the waiter forgot to put our order in and only let us know 25 min after we initially ordered that there was a ""computer malfunction"" and it didn't initially take our order. Besides this somewhat major hiccup, the experience was really nice. Portions are big and there are definitely other things I'd want to try on the menu. Will have to go back and hopefully update my review.",1,1,0,Negative
vg55SAkrEmuHpWfIMtJjBQ,Legume,214 N Craig St,Pittsburgh,PA,15213,4.5,337,LZI_n0U-Sc3W3mjmAd9k5A,b4ZbEEDbCPT6pVT4ImJU4w,1,"Some family recently came to town, so I decided to give the dining room another shot. I thought Legume would have items that would appeal to everybody. I made a reservation a couple of days ahead, at which point I informed them that I am vegan. The veg item on the menu the night of our visit was an egg and corn based crepe filled with ricotta and some greens. Two from our party ordered that and their reaction was like, ""eh, it's ok."" Since nothing on the menu was vegan and my advance notice was ignored (as usual), I had to ask if they could make me something special. I also ordered a salad, omitting the cheese that was intended to be in it. The salad was roasted red peppers, tomatoes and greens (it was supposed to also have pea shoots, but they forgot to put them on mine); fresh, but nothing extraordinary. My ""special"" dish was a small portion of pasta (undercooked) with the same roasted red peppers, tomatoes and greens; no sauce, no herbs - very plain, and hey, way too reminiscent of the salad I had JUST hardly enjoyed. I am extremely disappointed by the lack of innovation here. To make matters worse, I very slowly chewed on my extra chewy pasta hoping that our server would come by so that I could send my meal back, but he never came to check on us, so I kept on chewin' until it became apparent to us that we were running late to the theater and to him that it was time for our check.",6,3,0,Negative
vNQkym5qZ-E-4AJ4IQ5JEg,Alla Famiglia,804 E Warrington Ave,Pittsburgh,PA,15210,4.5,159,q2qKqmVt1bMC2PY6lEqeQw,86M8RPM6g0QFCOLNNfMMjg,1,"Ok. I have been here 6+ times and it's getting complacent on its service and quality of food. We ordered over $700 in food for 8 of our party and it took over 1 hour and 55 minutes to receive our entree's. The timing was horrible, and not worth the wait. Granted, the food is good, but not that good. A fall from grace.",1,0,0,Negative
